183,36,29
187,39,31
204,36,31
183,36,29
193,35,30
195,38,32
199,37,32
209,35,32
223,36,32
225,35,33
226,34,32
226,36,32
225,34,32
224,35,32
225,36,33
214,37,30
225,37,32
225,37,33
223,36,32
226,36,32
225,37,34
225,36,31
225,35,31
